SL-1582,Scare Airlines,YVR,DXB,Tuesday,5:00,169,1334.00
TB-6081,Try a Bus Airways,LHR,YWG,Tuesday,18:30,169,1146.00
VA-6043,Vertical Airways,YEG,ATL,Monday,15:30,169,640.00
AL-9981,Always Late Airlines,AMS,LHR,Wednesday,16:30,174,169.00
VA-8449,Vertical Airways,LHR,YOW,Saturday,5:00,255,699.00
AS-5044,AirShaker,YVR,HND,Monday,22:15,169,861.00
MA-3050,Mediocre Airlines,DFW,HKG,Thursday,3:30,174,966.00
VA-8365,Vertical Airways,DEL,ORD,Wednesday,21:45,255,905.00
GA-9993,Gypped Air,LHR,PEK,Thursday,20:30,169,1009.00
CA-8348,Conned Air,DEL,LHR,Friday,2:00,255,861.00
CA-1426,Conned Air,DFW,DEL,Sunday,19:15,169,1265.00
ST-7160,Scaretransat,ORD,YVR,Friday,1:15,169,400.00
MA-4020,Mediocre Airlines,ATL,PEK,Tuesday,14:30,255,768.00
GA-5028,Gypped Air,YYZ,YOW,Tuesday,21:00,120,210.00
TB-1762,Try a Bus Airways,CDG,YVR,Wednesday,15:00,174,1385.00
VA-5895,Vertical Airways,YYC,CDG,Saturday,6:15,169,1013.00
MA-4634,Mediocre Airlines,YWG,FRA,Friday,18:00,169,1139.00
MA-5411,Mediocre Airlines,ATL,HND,Monday,5:45,169,1257.00
AS-5679,AirShaker,AMS,PVG,Thursday,17:00,255,934.00
VA-3069,Vertical Airways,DFW,HND,Sunday,17:15,292,1737.00
OA-8240,Otto Airlines,YYC,YYZ,Sunday,5:45,78,226.00
MA-2357,Mediocre Airlines,HKG,AMS,Friday,21:45,174,900.00
EC-6510,Error Canada,YOW,YYC,Thursday,13:15,76,394.00
SL-6926,Scare Airlines,YYZ,YOW,Friday,21:00,120,210.00
TB-9142,Try a Bus Airways,YOW,PEK,Thursday,14:00,174,882.00
SW-3512,Sprawl Airways,YYC,AMS,Thursday,3:30,255,1151.00
CA-8321,Conned Air,LHR,YOW,Tuesday,5:00,255,699.00
ST-9487,Scaretransat,FRA,YOW,Sunday,23:15,255,709.00
SW-1094,Sprawl Airways,ORD,HND,Monday,1:15,255,1113.00
CA-9310,Conned Air,LHR,ORD,Tuesday,7:15,169,747.00
TB-3269,Try a Bus Airways,FRA,YWG,Wednesday,23:45,174,749.00
SW-8791,Sprawl Airways,ATL,YYZ,Thursday,4:00,255,337.00
SW-2395,Sprawl Airways,YWG,ATL,Tuesday,10:30,169,857.00
ST-3085,Scaretransat,AMS,YVR,Tuesday,21:00,292,890.00
SL-2260,Scare Airlines,YYZ,DXB,Tuesday,11:00,255,1097.00
SW-9516,Sprawl Airways,YEG,PVG,Wednesday,13:00,255,820.00
SW-6860,Sprawl Airways,YOW,DEL,Saturday,17:00,292,1251.00
EC-4693,Error Canada,YOW,YWG,Friday,20:30,120,316.00
SL-1054,Scare Airlines,DEL,YVR,Friday,15:00,292,868.00
SW-9544,Sprawl Airways,AMS,DEL,Saturday,16:30,255,962.00
ST-7208,Scaretransat,FRA,ORD,Monday,10:30,292,829.00
SL-7669,Scare Airlines,DFW,PVG,Saturday,1:30,255,1336.00
AS-6056,AirShaker,ORD,HND,Tuesday,1:15,255,1113.00
VA-3722,Vertical Airways,PEK,HKG,Tuesday,14:45,255,400.00
OA-8757,Otto Airlines,YVR,HKG,Thursday,7:15,169,670.00
CA-6916,Conned Air,LHR,DEL,Friday,20:45,169,561.00
VA-1224,Vertical Airways,YWG,YYC,Thursday,4:00,78,200.00
MA-2801,Mediocre Airlines,YVR,YEG,Thursday,13:45,120,218.00
SW-3132,Sprawl Airways,YUL,FRA,Monday,20:15,169,741.00
AS-7125,AirShaker,HKG,CDG,Tuesday,17:45,255,593.00
GA-7692,Gypped Air,DEL,PVG,Thursday,6:00,169,322.00
EC-1618,Error Canada,YYC,FRA,Friday,9:45,169,976.00
MA-3737,Mediocre Airlines,YUL,YWG,Thursday,8:45,78,265.00
AL-6707,Always Late Airlines,YWG,YVR,Saturday,12:45,78,336.00
GA-6462,Gypped Air,YVR,YYC,Thursday,13:45,78,230.00
ST-2077,Scaretransat,YYZ,FRA,Friday,8:15,169,882.00
AS-8038,AirShaker,CDG,YYC,Wednesday,17:30,255,1267.00
OA-1739,Otto Airlines,YVR,LHR,Friday,17:15,174,899.00
EC-1529,Error Canada,ATL,DEL,Thursday,4:15,174,1283.00
AS-5255,AirShaker,DXB,YEG,Wednesday,6:00,292,1267.00
SL-2837,Scare Airlines,YWG,YOW,Saturday,13:15,76,399.00
SL-7447,Scare Airlines,ATL,CDG,Tuesday,5:00,292,848.00
ST-2678,Scaretransat,PVG,HKG,Saturday,1:30,255,325.00
AL-7780,Always Late Airlines,YYZ,PEK,Saturday,21:00,169,968.00
AS-8719,AirShaker,YUL,HND,Wednesday,16:15,169,1307.00
VA-1230,Vertical Airways,YYZ,YVR,Wednesday,21:00,120,321.00
CA-6262,Conned Air,LHR,HKG,Saturday,3:15,255,3124.00
OA-5846,Otto Airlines,PVG,YYZ,Wednesday,23:30,255,1033.00
CA-5468,Conned Air,DFW,PVG,Sunday,1:30,255,1336.00
ST-2032,Scaretransat,PEK,PVG,Sunday,4:45,292,472.00
EC-1308,Error Canada,YOW,CDG,Friday,23:30,255,1060.00
GA-1603,Gypped Air,DXB,YVR,Saturday,17:00,174,981.00
ST-6222,Scaretransat,PVG,AMS,Saturday,1:30,255,945.00
VA-4102,Vertical Airways,ATL,PVG,Tuesday,22:15,292,907.00
VA-9307,Vertical Airways,ATL,CDG,Friday,5:00,292,848.00
SL-7947,Scare Airlines,DXB,YOW,Saturday,19:15,169,2177.00
AS-1802,AirShaker,YUL,DXB,Sunday,15:45,255,1438.00
ST-7765,Scaretransat,YWG,YEG,Thursday,5:15,78,442.00
EC-2300,Error Canada,CDG,ORD,Saturday,21:30,255,606.00
TB-4645,Try a Bus Airways,PEK,ATL,Friday,8:30,174,1534.00
EC-4791,Error Canada,YYZ,CDG,Monday,23:00,174,683.00
VA-3310,Vertical Airways,FRA,AMS,Wednesday,21:30,174,159.00
AS-8031,AirShaker,LHR,YVR,Tuesday,7:30,255,948.00
AL-2656,Always Late Airlines,YOW,YYZ,Friday,22:45,120,90.00
AL-6932,Always Late Airlines,YVR,YUL,Wednesday,10:30,78,402.00
AS-5544,AirShaker,CDG,ORD,Sunday,21:30,255,606.00
CA-9734,Conned Air,YYZ,YOW,Wednesday,21:00,120,210.00
TB-2596,Try a Bus Airways,YYC,YUL,Wednesday,9:45,76,371.00
SL-1395,Scare Airlines,YEG,YYZ,Thursday,3:30,50,198.00
AL-2019,Always Late Airlines,ORD,YOW,Thursday,11:30,292,664.00
CA-4089,Conned Air,PVG,YUL,Monday,8:00,174,998.00
CA-1829,Conned Air,PVG,DXB,Wednesday,0:45,169,2236.00
AL-2833,Always Late Airlines,YUL,AMS,Tuesday,23:15,292,813.00
CA-2597,Conned Air,YUL,PEK,Wednesday,21:30,292,871.00
CA-5131,Conned Air,YYC,DEL,Friday,11:30,255,1242.00
EC-5885,Error Canada,YEG,HND,Saturday,21:45,169,1245.00
SL-9212,Scare Airlines,DEL,PVG,Wednesday,6:00,169,322.00
AS-6378,AirShaker,YYC,YWG,Saturday,0:00,50,500.00
SL-3911,Scare Airlines,YEG,YYC,Sunday,21:00,76,164.00
OA-5010,Otto Airlines,AMS,ORD,Monday,17:45,255,1185.00
MA-5065,Mediocre Airlines,YUL,YYZ,Tuesday,18:15,76,100.00
GA-6060,Gypped Air,AMS,YEG,Monday,7:30,174,2002.00
TB-7518,Try a Bus Airways,YYZ,DFW,Thursday,8:00,169,525.00
MA-4439,Mediocre Airlines,YWG,DFW,Friday,10:00,169,823.00
ST-6912,Scaretransat,YUL,LHR,Monday,12:15,255,802.00
TB-4443,Try a Bus Airways,PEK,ORD,Wednesday,0:00,169,871.00
OA-1822,Otto Airlines,ATL,ORD,Saturday,5:45,255,162.00
OA-8725,Otto Airlines,YOW,HND,Monday,15:30,169,1250.00
GA-9822,Gypped Air,DFW,YUL,Wednesday,13:45,292,364.00
EC-3345,Error Canada,CDG,YVR,Tuesday,15:00,174,1385.00
SL-5406,Scare Airlines,FRA,YUL,Sunday,9:45,169,468.00
AS-6578,AirShaker,CDG,ATL,Monday,22:15,174,954.00
SL-8476,Scare Airlines,YOW,ORD,Monday,14:30,169,539.00
SW-4536,Sprawl Airways,FRA,YYZ,Thursday,22:30,169,503.00
SL-1957,Scare Airlines,YYZ,ORD,Tuesday,23:45,292,268.00
GA-6292,Gypped Air,HKG,DEL,Wednesday,0:00,169,574.00
GA-3324,Gypped Air,YEG,YVR,Friday,0:45,50,191.00
VA-3941,Vertical Airways,DFW,FRA,Monday,21:00,255,1188.00
GA-6645,Gypped Air,PVG,DFW,Thursday,22:15,174,849.00
AS-8077,AirShaker,YVR,YUL,Monday,10:30,78,402.00
GA-5805,Gypped Air,FRA,LHR,Saturday,12:15,169,163.00
EC-9901,Error Canada,YYZ,YOW,Saturday,21:00,120,210.00
EC-6116,Error Canada,HND,DEL,Monday,2:45,292,425.00
AL-3468,Always Late Airlines,HKG,HND,Sunday,15:30,169,524.00
TB-2949,Try a Bus Airways,YYZ,YVR,Tuesday,21:00,120,321.00
OA-6226,Otto Airlines,DXB,YYC,Monday,4:00,255,1134.00
SW-2708,Sprawl Airways,HKG,YUL,Monday,9:45,169,822.00
SL-1678,Scare Airlines,PVG,CDG,Saturday,10:15,255,510.00
TB-5672,Try a Bus Airways,YOW,YWG,Thursday,20:30,120,316.00
ST-7357,Scaretransat,YWG,AMS,Sunday,16:00,292,1123.00
ST-7414,Scaretransat,LHR,DXB,Tuesday,18:45,255,1986.00
EC-4833,Error Canada,YEG,DFW,Sunday,20:30,169,573.00
TB-7599,Try a Bus Airways,DEL,ATL,Sunday,22:15,174,1308.00
EC-3679,Error Canada,LHR,YOW,Wednesday,5:00,255,699.00
CA-3395,Conned Air,YOW,ORD,Tuesday,14:30,169,539.00
SL-2067,Scare Airlines,AMS,DFW,Sunday,0:15,292,773.00
EC-9190,Error Canada,AMS,YVR,Sunday,21:00,292,890.00
TB-4241,Try a Bus Airways,AMS,YOW,Monday,11:30,255,861.00
OA-5088,Otto Airlines,FRA,ATL,Monday,0:30,169,719.00
SL-1801,Scare Airlines,LHR,DXB,Friday,18:45,255,1986.00
GA-8488,Gypped Air,YOW,DXB,Tuesday,20:00,292,1449.00
VA-1797,Vertical Airways,CDG,YYZ,Sunday,21:30,169,682.00
SL-2216,Scare Airlines,YEG,DEL,Friday,13:00,174,1215.00
MA-6715,Mediocre Airlines,HKG,DEL,Saturday,0:00,169,574.00
SL-5392,Scare Airlines,YUL,YEG,Sunday,6:15,78,518.00
ST-1161,Scaretransat,YOW,HKG,Saturday,5:30,292,968.00
GA-3250,Gypped Air,YOW,AMS,Wednesday,20:15,292,751.00
TB-9767,Try a Bus Airways,DEL,YOW,Sunday,4:15,255,1308.00
VA-6282,Vertical Airways,YVR,PVG,Friday,6:15,174,645.00
AS-5293,AirShaker,LHR,ATL,Saturday,1:45,174,396.00
OA-2740,Otto Airlines,DFW,YYC,Saturday,0:15,174,305.00
VA-3435,Vertical Airways,YVR,DXB,Saturday,5:00,169,1334.00
ST-5471,Scaretransat,YYC,ATL,Tuesday,13:45,292,501.00
AL-5819,Always Late Airlines,DXB,CDG,Friday,21:30,292,600.00
TB-5936,Try a Bus Airways,ORD,YUL,Friday,23:00,174,396.00
TB-3430,Try a Bus Airways,DFW,DEL,Friday,19:15,169,1265.00
AL-4932,Always Late Airlines,YYZ,ORD,Sunday,23:45,292,268.00
GA-9133,Gypped Air,YEG,YWG,Friday,0:15,78,194.00
EC-5203,Error Canada,ORD,YOW,Tuesday,11:30,292,664.00
VA-2992,Vertical Airways,YVR,YUL,Saturday,10:30,78,402.00
SW-4069,Sprawl Airways,DFW,YVR,Tuesday,14:45,169,264.00
ST-3284,Scaretransat,HKG,PEK,Wednesday,20:15,255,580.00
OA-5283,Otto Airlines,FRA,YVR,Sunday,22:45,169,1262.00
TB-5510,Try a Bus Airways,ATL,HND,Sunday,5:45,169,1257.00
ST-6237,Scaretransat,ATL,PVG,Saturday,22:15,292,907.00
MA-2569,Mediocre Airlines,YYC,HND,Saturday,22:00,174,1301.00
AL-7043,Always Late Airlines,YYC,YYZ,Thursday,5:45,78,226.00
GA-3645,Gypped Air,ATL,YUL,Thursday,16:15,292,446.00
ST-7555,Scaretransat,YOW,PEK,Tuesday,14:00,174,882.00
TB-8537,Try a Bus Airways,CDG,HKG,Monday,8:00,174,840.00
OA-5011,Otto Airlines,FRA,DFW,Saturday,11:45,169,1160.00
CA-5870,Conned Air,YVR,ATL,Sunday,10:00,169,335.00
TB-3684,Try a Bus Airways,YUL,DEL,Wednesday,21:15,169,896.00
SW-8354,Sprawl Airways,YVR,AMS,Friday,20:45,292,886.00
TB-1363,Try a Bus Airways,YWG,YOW,Thursday,13:15,76,399.00
ST-7280,Scaretransat,YVR,FRA,Wednesday,19:15,169,1222.00
GA-9751,Gypped Air,DEL,DXB,Wednesday,9:00,174,354.00
GA-8906,Gypped Air,YOW,YYC,Friday,13:15,76,394.00
AS-7906,AirShaker,YYZ,ATL,Thursday,17:45,255,675.00
CA-3617,Conned Air,YVR,ORD,Friday,8:15,169,309.00
VA-4744,Vertical Airways,YVR,YWG,Tuesday,21:30,76,317.00
VA-4998,Vertical Airways,YWG,YVR,Wednesday,12:45,78,336.00
SW-5554,Sprawl Airways,DFW,DXB,Wednesday,8:15,292,898.00
MA-9703,Mediocre Airlines,ATL,YUL,Friday,16:15,292,446.00
MA-2421,Mediocre Airlines,AMS,DFW,Monday,0:15,292,773.00
ST-4574,Scaretransat,ORD,YVR,Saturday,1:15,169,400.00
VA-2191,Vertical Airways,PVG,AMS,Tuesday,1:30,255,945.00
MA-3237,Mediocre Airlines,YVR,YWG,Thursday,21:30,76,317.00
SL-4669,Scare Airlines,PEK,PVG,Friday,4:45,292,472.00
VA-1107,Vertical Airways,YOW,YYC,Monday,13:15,76,394.00
MA-3083,Mediocre Airlines,YUL,YVR,Wednesday,3:00,78,380.00
MA-7568,Mediocre Airlines,YWG,LHR,Saturday,17:15,174,1331.00
AS-8649,AirShaker,FRA,DXB,Thursday,11:15,174,334.00
AL-5260,Always Late Airlines,ATL,HKG,Tuesday,8:45,169,1203.00
SL-2054,Scare Airlines,ORD,DEL,Friday,7:15,174,1197.00
AS-5442,AirShaker,YEG,YYZ,Wednesday,3:30,50,198.00
SL-6595,Scare Airlines,YYZ,HND,Thursday,3:45,292,1050.00
CA-7887,Conned Air,DFW,YYC,Wednesday,0:15,174,305.00
OA-8676,Otto Airlines,HKG,PVG,Wednesday,20:15,255,495.00
MA-1435,Mediocre Airlines,DEL,DFW,Monday,18:30,174,971.00
AS-9904,AirShaker,YYC,HKG,Tuesday,1:15,174,842.00
TB-5878,Try a Bus Airways,DXB,ATL,Saturday,2:30,174,1068.00
CA-8769,Conned Air,FRA,YYZ,Monday,22:30,169,503.00
MA-7510,Mediocre Airlines,YVR,DFW,Tuesday,3:15,255,357.00
GA-4831,Gypped Air,LHR,HKG,Wednesday,3:15,255,3124.00
MA-1481,Mediocre Airlines,AMS,YUL,Monday,2:15,255,674.00
VA-1032,Vertical Airways,YWG,YYC,Tuesday,4:00,78,200.00
VA-4097,Vertical Airways,DEL,ORD,Saturday,21:45,255,905.00
MA-1420,Mediocre Airlines,YOW,LHR,Sunday,3:30,174,958.00
CA-9867,Conned Air,DXB,HKG,Sunday,23:00,255,1072.00
SL-8441,Scare Airlines,LHR,YUL,Tuesday,17:45,169,770.00
SW-9433,Sprawl Airways,FRA,AMS,Thursday,21:30,174,159.00
OA-5947,Otto Airlines,ORD,YEG,Tuesday,18:30,292,456.00
CA-1242,Conned Air,ATL,DXB,Friday,5:15,255,1101.00
OA-6250,Otto Airlines,LHR,DEL,Sunday,20:45,169,561.00
VA-2959,Vertical Airways,ORD,PVG,Friday,22:15,292,851.00
SL-7769,Scare Airlines,YOW,DFW,Sunday,4:45,169,816.00
GA-3137,Gypped Air,YEG,YUL,Thursday,12:30,50,557.00
SL-3712,Scare Airlines,FRA,PEK,Tuesday,16:45,255,474.00
TB-5385,Try a Bus Airways,ORD,DXB,Sunday,6:30,169,1033.00
AL-6965,Always Late Airlines,YUL,YYC,Sunday,17:00,78,435.00
SL-8913,Scare Airlines,YOW,FRA,Saturday,0:30,292,1066.00
MA-8534,Mediocre Airlines,FRA,PVG,Tuesday,2:45,292,495.00
CA-7278,Conned Air,ORD,HKG,Wednesday,16:45,169,1113.00
VA-2238,Vertical Airways,YWG,FRA,Tuesday,18:00,169,1139.00
MA-5402,Mediocre Airlines,LHR,YUL,Sunday,17:45,169,770.00
EC-2847,Error Canada,YWG,ATL,Wednesday,10:30,169,857.00
TB-7008,Try a Bus Airways,YUL,ATL,Monday,0:00,169,437.00
SW-1105,Sprawl Airways,HKG,ORD,Wednesday,17:30,169,736.00
GA-9359,Gypped Air,YWG,AMS,Friday,16:00,292,1123.00
VA-8936,Vertical Airways,YYZ,PVG,Saturday,13:45,292,964.00
VA-8924,Vertical Airways,YEG,YYZ,Sunday,3:30,50,198.00
CA-2038,Conned Air,ATL,AMS,Saturday,8:15,174,1174.00
AL-2762,Always Late Airlines,DFW,YOW,Wednesday,20:30,255,490.00
OA-7516,Otto Airlines,YWG,PEK,Monday,15:45,292,962.00
ST-2728,Scaretransat,YYZ,YUL,Tuesday,21:00,76,218.00
TB-8206,Try a Bus Airways,YWG,YUL,Friday,11:30,78,468.00
SL-3364,Scare Airlines,PEK,DFW,Friday,22:45,169,1373.00
CA-3251,Conned Air,YOW,FRA,Sunday,0:30,292,1066.00
EC-8690,Error Canada,YEG,YYZ,Saturday,3:30,50,198.00
CA-2305,Conned Air,YUL,CDG,Thursday,19:45,255,788.00
AS-5019,AirShaker,YEG,CDG,Monday,7:15,292,1456.00
OA-1181,Otto Airlines,PEK,YYZ,Wednesday,18:15,169,776.00
OA-9390,Otto Airlines,YWG,ORD,Friday,15:30,169,474.00
TB-7711,Try a Bus Airways,ORD,DXB,Thursday,6:30,169,1033.00
TB-4090,Try a Bus Airways,AMS,PVG,Wednesday,17:00,255,934.00
MA-2068,Mediocre Airlines,YYC,YWG,Thursday,0:00,50,500.00
SL-9563,Scare Airlines,ORD,FRA,Tuesday,15:45,292,508.00
GA-3582,Gypped Air,CDG,DEL,Thursday,0:30,292,602.00
AS-2563,AirShaker,YOW,DFW,Saturday,4:45,169,816.00
CA-8395,Conned Air,HKG,ATL,Sunday,20:15,169,1689.00
TB-5484,Try a Bus Airways,YOW,YYC,Wednesday,13:15,76,394.00
ST-8160,Scaretransat,YEG,DFW,Thursday,20:30,169,573.00
ST-4063,Scaretransat,HND,ATL,Wednesday,8:00,292,1429.00
SL-4080,Scare Airlines,DEL,YYC,Friday,19:30,292,1086.00
SW-3681,Sprawl Airways,DEL,HKG,Sunday,16:45,292,181.00
ST-7326,Scaretransat,YUL,YVR,Sunday,3:00,78,380.00
ST-4399,Scaretransat,HND,HKG,Friday,1:00,255,386.00
AS-8559,AirShaker,HKG,ORD,Thursday,17:30,169,736.00
AS-4172,AirShaker,PEK,FRA,Sunday,2:00,255,635.00
AL-6798,Always Late Airlines,LHR,AMS,Tuesday,5:30,292,109.00
VA-3165,Vertical Airways,YUL,PEK,Thursday,21:30,292,871.00
SW-5702,Sprawl Airways,YEG,YUL,Friday,12:30,50,557.00
AS-8704,AirShaker,DEL,YOW,Saturday,4:15,255,1308.00
SW-6058,Sprawl Airways,DXB,HKG,Friday,23:00,255,1072.00
AL-6826,Always Late Airlines,AMS,FRA,Tuesday,9:00,292,170.00
ST-7582,Scaretransat,DEL,YVR,Wednesday,15:00,292,868.00
EC-2209,Error Canada,YOW,YYC,Sunday,13:15,76,394.00
ST-8972,Scaretransat,AMS,HND,Wednesday,8:30,169,971.00
SW-1315,Sprawl Airways,PVG,ORD,Tuesday,13:30,292,1600.00
TB-3372,Try a Bus Airways,YOW,PVG,Thursday,14:30,174,1327.00
TB-7925,Try a Bus Airways,AMS,HND,Sunday,8:30,169,971.00
AL-8262,Always Late Airlines,YYC,ORD,Thursday,8:45,174,320.00
TB-7056,Try a Bus Airways,YVR,YYZ,Saturday,9:45,120,351.00
CA-6004,Conned Air,YYC,YVR,Sunday,15:00,50,183.00
CA-1771,Conned Air,YYC,YOW,Sunday,23:00,78,792.00
CA-9259,Conned Air,PVG,ATL,Friday,7:30,255,1209.00
ST-4340,Scaretransat,YYC,DXB,Monday,21:30,255,1329.00
EC-3824,Error Canada,YYZ,HND,Saturday,3:45,292,1050.00
ST-8285,Scaretransat,DFW,YWG,Tuesday,7:15,169,916.00
SW-6639,Sprawl Airways,ATL,PEK,Friday,14:30,255,768.00
EC-8557,Error Canada,AMS,ORD,Sunday,17:45,255,1185.00
AS-5433,AirShaker,YYZ,DEL,Thursday,6:15,169,978.00
AS-4420,AirShaker,YEG,YOW,Monday,10:30,50,623.00
SL-2420,Scare Airlines,FRA,HKG,Sunday,11:15,174,601.00
VA-5093,Vertical Airways,PVG,HKG,Friday,1:30,255,325.00
OA-3274,Otto Airlines,FRA,DXB,Wednesday,11:15,174,334.00
AS-2831,AirShaker,YWG,HKG,Friday,7:15,255,1253.00
OA-4455,Otto Airlines,FRA,HND,Wednesday,6:15,174,1081.00
SW-9884,Sprawl Airways,YEG,DFW,Wednesday,20:30,169,573.00
CA-8024,Conned Air,FRA,PVG,Monday,2:45,292,495.00
MA-9502,Mediocre Airlines,DEL,YUL,Wednesday,11:45,292,1285.00
SL-8556,Scare Airlines,PVG,CDG,Friday,10:15,255,510.00
SW-6172,Sprawl Airways,YVR,YWG,Saturday,21:30,76,317.00
VA-6390,Vertical Airways,ATL,YUL,Saturday,16:15,292,446.00
SL-1579,Scare Airlines,YUL,ORD,Thursday,9:45,174,283.00
VA-2364,Vertical Airways,YOW,DXB,Saturday,20:00,292,1449.00
SW-7363,Sprawl Airways,YYZ,AMS,Thursday,20:00,255,1029.00
SW-3431,Sprawl Airways,YUL,ORD,Monday,9:45,174,283.00
ST-4216,Scaretransat,DXB,LHR,Tuesday,21:45,255,726.00
SW-1811,Sprawl Airways,ATL,YWG,Monday,23:00,174,590.00
AL-6219,Always Late Airlines,ATL,DXB,Saturday,5:15,255,1101.00
OA-4494,Otto Airlines,YUL,PVG,Wednesday,9:00,169,802.00
AS-5994,AirShaker,LHR,AMS,Sunday,5:30,292,109.00
CA-6061,Conned Air,ATL,YVR,Saturday,9:15,169,341.00
CA-1968,Conned Air,CDG,DFW,Monday,6:45,292,1044.00
ST-5331,Scaretransat,YOW,PEK,Sunday,14:00,174,882.00
AL-3626,Always Late Airlines,ORD,CDG,Monday,3:30,174,1055.00
VA-3333,Vertical Airways,AMS,YYZ,Sunday,13:30,255,819.00
SW-5488,Sprawl Airways,YUL,HND,Friday,16:15,169,1307.00
ST-9856,Scaretransat,YVR,HKG,Friday,7:15,169,670.00
VA-6000,Vertical Airways,CDG,HND,Saturday,1:45,292,775.00
ST-8701,Scaretransat,YWG,HND,Friday,10:00,255,1083.00
ST-4384,Scaretransat,YOW,DFW,Monday,4:45,169,816.00
SL-5013,Scare Airlines,YWG,YYZ,Sunday,19:30,50,175.00
EC-4008,Error Canada,YYZ,YVR,Saturday,21:00,120,321.00
CA-3295,Conned Air,DEL,AMS,Saturday,6:15,174,568.00
AL-3141,Always Late Airlines,HKG,YVR,Saturday,10:15,292,978.00
SW-2415,Sprawl Airways,YYC,YOW,Tuesday,23:00,78,792.00
AS-6548,AirShaker,CDG,FRA,Friday,21:00,169,195.00
EC-9470,Error Canada,ORD,PEK,Friday,2:00,292,958.00
GA-1540,Gypped Air,DFW,ORD,Thursday,18:30,174,136.00
AL-4021,Always Late Airlines,LHR,CDG,Thursday,2:30,169,166.00
SW-3954,Sprawl Airways,YYC,DXB,Thursday,21:30,255,1329.00
SL-1910,Scare Airlines,DEL,YEG,Friday,20:00,255,848.00
AL-1570,Always Late Airlines,YYC,FRA,Saturday,9:45,169,976.00
AS-3586,AirShaker,YUL,YWG,Monday,8:45,78,265.00
GA-8459,Gypped Air,AMS,DXB,Thursday,17:15,169,553.00
OA-7734,Otto Airlines,DEL,YUL,Thursday,11:45,292,1285.00
MA-7144,Mediocre Airlines,YWG,DEL,Sunday,2:45,174,1551.00
ST-5667,Scaretransat,AMS,PEK,Tuesday,21:45,255,743.00
GA-3303,Gypped Air,FRA,YYC,Monday,14:45,174,1210.00
